identifier,tm_arrival,tm_service1,tm_service2,tm_arrival_queue1,tm_start_service1,tm_end_service1,tm_arrival_queue2,tm_start_service2,tm_end_service2
244, 1284.170852, 2.468101, 3.186951, 1284.170852, 1284.170852, 1286.638952, 1286.638952, 1286.638952, 1289.825903
245, 1299.466538, 0.059606, 0.501737, 1299.466538, 1299.466538, 1299.526144, 1299.526144, 1299.526144, 1300.027881
246, 1301.474529, 0.112896, 0.408961, 1301.474529, 1301.474529, 1301.587424, 1301.587424, 1301.587424, 1301.996386
247, 1305.497884, 0.185944, 1.040858, 1305.497884, 1305.497884, 1305.683828, 1305.683828, 1305.683828, 1306.724686
248, 1309.744462, 0.491462, 0.260579, 1309.744462, 1309.744462, 1310.235924, 1310.235924, 1310.235924, 1310.496503
249, 1329.388168, 0.309162, 0.446826, 1329.388168, 1329.388168, 1329.697330, 1329.697330, 1329.697330, 1330.445193
250, 1329.779848, 0.301037, 0.603747, 1329.779848, 1329.779848, 1330.080885, 1330.080885, 1330.445193, 1331.048940
251, 1331.604082, 0.032850, 0.328176, 1331.604082, 1331.604082, 1331.636932, 1331.636932, 1331.636932, 1331.965107
252, 1332.663314, 0.529680, 0.923270, 1332.663314, 1332.663314, 1333.192994, 1333.192994, 1333.192994, 1334.116264
253, 1334.226432, 0.316023, 0.142930, 1334.226432, 1334.226432, 1334.542456, 1334.542456, 1334.542456, 1334.685386
254, 1337.547092, 0.079260, 2.822314, 1337.547092, 1337.547092, 1337.626352, 1337.626352, 1337.626352, 1340.987615
255, 1339.878639, 0.538949, 0.870273, 1339.878639, 1339.878639, 1340.417589, 1340.417589, 1340.987615, 1341.857888
256, 1342.388724, 2.515488, 0.086373, 1342.388724, 1342.388724, 1344.904212, 1344.904212, 1344.904212, 1344.990586
257, 1351.685057, 2.092823, 0.802043, 1351.685057, 1351.685057, 1353.777879, 1353.777879, 1353.777879, 1354.579922
258, 1364.982559, 0.180125, 0.529762, 1364.982559, 1364.982559, 1365.162684, 1365.162684, 1365.162684, 1371.414694
259, 1365.347650, 1.503288, 0.654638, 1365.347650, 1365.347650, 1366.850938, 1366.850938, 1371.414694, 1372.069333
260, 1366.519423, 4.218959, 0.472790, 1366.519423, 1366.850938, 1371.069898, 1371.069898, 1372.069333, 1373.926731
261, 1372.080092, 1.384609, 0.499209, 1372.080092, 1372.080092, 1373.464701, 1373.464701, 1373.926731, 1376.258611
262, 1374.300967, 1.767053, 0.841836, 1374.300967, 1374.300967, 1376.068020, 1376.068020, 1376.258611, 1377.100448
263, 1375.767212, 0.065618, 0.037517, 1375.767212, 1376.068020, 1376.133638, 1376.133638, 1377.100448, 1377.137965
264, 1377.517061, 0.143700, 0.013766, 1377.517061, 1377.517061, 1377.660761, 1377.660761, 1377.660761, 1377.674527
265, 1379.464164, 0.078350, 1.176729, 1379.464164, 1379.464164, 1379.542514, 1379.542514, 1379.542514, 1380.719243
266, 1388.905620, 0.764313, 1.385937, 1388.905620, 1388.905620, 1389.669933, 1389.669933, 1392.113687, 1393.499624
267, 1389.640129, 2.443754, 0.879837, 1389.640129, 1389.669933, 1392.113687, 1392.113687, 1393.499624, 1394.379461
268, 1395.810760, 1.295068, 1.415028, 1395.810760, 1395.810760, 1397.105828, 1397.105828, 1397.105828, 1398.520856
269, 1399.834730, 0.474575, 0.275865, 1399.834730, 1399.834730, 1400.309305, 1400.309305, 1400.309305, 1400.585170
270, 1401.593239, 0.229470, 0.289607, 1401.593239, 1401.593239, 1401.822710, 1401.822710, 1401.822710, 1402.112317
271, 1404.314986, 0.321214, 0.232219, 1404.314986, 1404.314986, 1404.636200, 1404.636200, 1404.636200, 1404.868419
272, 1405.794949, 2.105545, 1.414690, 1405.794949, 1405.794949, 1407.900493, 1407.900493, 1407.900493, 1409.315183
273, 1410.522436, 0.048032, 0.312894, 1410.522436, 1410.522436, 1410.570467, 1410.570467, 1410.570467, 1410.883361
274, 1410.948015, 0.022435, 0.689484, 1410.948015, 1410.948015, 1410.970450, 1410.970450, 1410.970450, 1412.306600
275, 1410.974007, 0.646666, 1.780057, 1410.974007, 1410.974007, 1411.620673, 1411.620673, 1412.306600, 1414.086657
276, 1415.916895, 0.367847, 1.694918, 1415.916895, 1415.916895, 1416.284742, 1416.284742, 1416.284742, 1425.179793
277, 1416.996952, 3.441200, 0.092563, 1416.996952, 1416.996952, 1420.438152, 1420.438152, 1425.179793, 1425.272356
278, 1417.364867, 1.569342, 0.891491, 1417.364867, 1420.438152, 1422.007494, 1422.007494, 1425.272356, 1426.163846
279, 1419.892265, 0.654015, 0.545651, 1419.892265, 1422.007494, 1422.661509, 1422.661509, 1426.163846, 1426.709497
280, 1420.152778, 1.535575, 1.019879, 1420.152778, 1422.661509, 1424.197084, 1424.197084, 1426.709497, 1427.729376
281, 1431.037704, 1.634985, 2.334603, 1431.037704, 1431.037704, 1432.672689, 1432.672689, 1433.633098, 1436.904418
282, 1431.177730, 0.960409, 3.935431, 1431.177730, 1432.672689, 1433.633098, 1433.633098, 1436.904418, 1441.649116
283, 1435.501738, 0.936718, 1.012373, 1435.501738, 1435.501738, 1436.438456, 1436.438456, 1441.649116, 1442.661489
284, 1438.387226, 0.809267, 0.095412, 1438.387226, 1438.387226, 1439.196492, 1439.196492, 1442.661489, 1442.756902
285, 1443.961332, 1.296077, 0.792849, 1443.961332, 1443.961332, 1445.257410, 1445.257410, 1445.257410, 1446.649752
286, 1445.949953, 0.599494, 2.413196, 1445.949953, 1445.949953, 1446.549447, 1446.549447, 1446.649752, 1449.416712
287, 1446.792293, 0.353764, 0.741502, 1446.792293, 1446.792293, 1447.146057, 1447.146057, 1449.416712, 1450.158214
288, 1466.835208, 1.196143, 1.591951, 1466.835208, 1466.835208, 1468.031351, 1468.031351, 1468.031351, 1469.623302
289, 1475.964898, 0.614977, 1.845739, 1475.964898, 1475.964898, 1476.579875, 1476.579875, 1476.579875, 1478.425614
290, 1485.809934, 1.464982, 0.068532, 1485.809934, 1485.809934, 1487.274916, 1487.274916, 1487.321862, 1487.390393
291, 1487.250020, 0.046946, 0.969706, 1487.250020, 1487.274916, 1487.321862, 1487.321862, 1487.390393, 1488.786911
292, 1487.448065, 0.426811, 0.234623, 1487.448065, 1487.448065, 1487.874876, 1487.874876, 1488.786911, 1489.021534
293, 1489.254819, 0.866667, 0.417887, 1489.254819, 1489.254819, 1490.121487, 1490.121487, 1490.121487, 1490.539374
294, 1493.105851, 0.770597, 0.616407, 1493.105851, 1493.105851, 1493.876448, 1493.876448, 1493.876448, 1494.492855
295, 1495.083310, 0.878913, 0.511327, 1495.083310, 1495.083310, 1495.962223, 1495.962223, 1495.962223, 1496.473550
296, 1503.880807, 1.196228, 0.198533, 1503.880807, 1503.880807, 1505.077035, 1505.077035, 1505.077035, 1505.275568
297, 1505.464940, 1.192378, 0.530452, 1505.464940, 1505.464940, 1506.657319, 1506.657319, 1506.657319, 1507.187771
298, 1522.263082, 2.073997, 0.724093, 1522.263082, 1522.263082, 1524.337079, 1524.337079, 1524.337079, 1525.061172
299, 1525.318754, 3.616014, 0.921141, 1525.318754, 1525.318754, 1528.934768, 1528.934768, 1528.934768, 1529.855909
300, 1534.545285, 0.253408, 1.724796, 1534.545285, 1534.545285, 1534.798694, 1534.798694, 1534.798694, 1536.946736
301, 1535.626001, 0.423246, 0.427127, 1535.626001, 1535.626001, 1536.049247, 1536.049247, 1536.946736, 1537.373863
302, 1538.275652, 0.032321, 0.795657, 1538.275652, 1538.275652, 1538.307973, 1538.307973, 1538.307973, 1539.103630
303, 1544.287393, 0.764479, 0.440043, 1544.287393, 1544.287393, 1545.051871, 1545.051871, 1547.698866, 1548.138909
304, 1545.031941, 2.246368, 0.137824, 1545.031941, 1545.051871, 1547.298239, 1547.298239, 1548.138909, 1548.276733
305, 1545.744055, 0.400626, 0.387993, 1545.744055, 1547.298239, 1547.698866, 1547.698866, 1548.276733, 1548.664726
306, 1563.200245, 0.096831, 0.656132, 1563.200245, 1563.200245, 1563.297076, 1563.297076, 1563.297076, 1563.953208
307, 1569.469477, 1.164062, 0.716737, 1569.469477, 1569.469477, 1570.633540, 1570.633540, 1570.804301, 1571.521039
308, 1569.679150, 0.170762, 0.473668, 1569.679150, 1570.633540, 1570.804301, 1570.804301, 1571.521039, 1571.994707
309, 1572.223462, 0.002598, 2.027237, 1572.223462, 1572.223462, 1572.226061, 1572.226061, 1572.226061, 1574.253298
310, 1575.065036, 0.088303, 0.909509, 1575.065036, 1575.065036, 1575.153340, 1575.153340, 1575.153340, 1576.062849
311, 1581.878759, 4.287226, 0.769144, 1581.878759, 1581.878759, 1586.165984, 1586.165984, 1591.605159, 1592.374304
312, 1583.322909, 2.577572, 0.269340, 1583.322909, 1586.165984, 1588.743556, 1588.743556, 1592.374304, 1592.643644
313, 1584.341659, 1.426931, 0.757719, 1584.341659, 1588.743556, 1590.170486, 1590.170486, 1592.643644, 1595.948205
314, 1584.763313, 1.274810, 0.064369, 1584.763313, 1590.170486, 1591.445297, 1591.445297, 1595.948205, 1596.012574
315, 1587.559145, 0.159863, 0.142851, 1587.559145, 1591.445297, 1591.605159, 1591.605159, 1596.012574, 1596.155425
316, 1593.390923, 1.162081, 1.860728, 1593.390923, 1593.390923, 1594.553004, 1594.553004, 1596.155425, 1598.016153
317, 1593.690700, 1.384760, 0.030946, 1593.690700, 1594.553004, 1595.937764, 1595.937764, 1598.016153, 1598.047099
318, 1606.028809, 2.019024, 0.437183, 1606.028809, 1606.028809, 1608.047833, 1608.047833, 1608.047833, 1608.485015
319, 1608.948948, 0.506110, 0.110785, 1608.948948, 1608.948948, 1609.455057, 1609.455057, 1609.455057, 1609.565843
320, 1610.319733, 1.337143, 0.201240, 1610.319733, 1610.319733, 1611.656876, 1611.656876, 1612.580346, 1612.781586
321, 1610.812614, 0.830033, 1.837029, 1610.812614, 1611.656876, 1612.486909, 1612.486909, 1612.781586, 1614.618615
322, 1611.822375, 0.093437, 0.766440, 1611.822375, 1612.486909, 1612.580346, 1612.580346, 1614.618615, 1615.385054
323, 1625.459610, 0.265551, 0.419960, 1625.459610, 1625.459610, 1625.725161, 1625.725161, 1625.725161, 1626.145121
324, 1630.543904, 0.642397, 0.438667, 1630.543904, 1630.543904, 1631.186301, 1631.186301, 1631.186301, 1631.624968
325, 1634.179454, 1.046464, 0.653123, 1634.179454, 1634.179454, 1635.225918, 1635.225918, 1635.225918, 1635.879041
326, 1639.531201, 0.877550, 1.334926, 1639.531201, 1639.531201, 1640.408751, 1640.408751, 1640.408751, 1641.743677
327, 1642.391807, 0.815862, 0.883183, 1642.391807, 1642.391807, 1643.207670, 1643.207670, 1643.207670, 1644.090853
328, 1648.939202, 0.831165, 0.476058, 1648.939202, 1648.939202, 1649.770367, 1649.770367, 1650.182022, 1650.658080
329, 1649.183663, 0.411654, 2.299065, 1649.183663, 1649.770367, 1650.182022, 1650.182022, 1650.658080, 1652.957145
330, 1653.357645, 0.935359, 0.280181, 1653.357645, 1653.357645, 1654.293005, 1654.293005, 1658.712468, 1658.992650
331, 1654.221362, 0.689649, 0.400998, 1654.221362, 1654.293005, 1654.982653, 1654.982653, 1658.992650, 1659.393647
332, 1654.861464, 2.713442, 0.007563, 1654.861464, 1654.982653, 1657.696095, 1657.696095, 1659.393647, 1659.401210
333, 1656.953302, 0.255322, 0.454692, 1656.953302, 1657.696095, 1657.951417, 1657.951417, 1659.401210, 1659.913165
334, 1657.434750, 0.669059, 1.902585, 1657.434750, 1657.951417, 1658.620476, 1658.620476, 1659.913165, 1661.815750
335, 1657.929196, 0.091992, 1.639201, 1657.929196, 1658.620476, 1658.712468, 1658.712468, 1661.815750, 1663.454951
336, 1659.794766, 0.057262, 1.847150, 1659.794766, 1659.794766, 1659.852029, 1659.852029, 1663.454951, 1665.302101
337, 1679.233987, 0.053016, 0.018411, 1679.233987, 1679.233987, 1679.287004, 1679.287004, 1679.287004, 1679.305415
338, 1680.197849, 1.193895, 5.898171, 1680.197849, 1680.197849, 1681.391744, 1681.391744, 1683.660994, 1692.052857
339, 1680.284399, 2.269250, 0.858018, 1680.284399, 1681.391744, 1683.660994, 1683.660994, 1692.052857, 1692.910875
340, 1687.490569, 2.493692, 0.005314, 1687.490569, 1687.490569, 1689.984262, 1689.984262, 1692.910875, 1692.916189
341, 1695.713641, 3.691570, 0.674814, 1695.713641, 1695.713641, 1699.405210, 1699.405210, 1700.688573, 1702.630858
342, 1697.839207, 1.283363, 1.719596, 1697.839207, 1699.405210, 1700.688573, 1700.688573, 1702.630858, 1704.350454
343, 1700.963603, 1.267471, 0.765797, 1700.963603, 1700.963603, 1702.231074, 1702.231074, 1704.350454, 1705.116251
344, 1706.209481, 0.647447, 1.823761, 1706.209481, 1706.209481, 1706.856928, 1706.856928, 1707.086438, 1708.910200
345, 1706.455742, 0.229511, 3.441834, 1706.455742, 1706.856928, 1707.086438, 1707.086438, 1708.910200, 1712.352034
346, 1721.349698, 1.241164, 0.222527, 1721.349698, 1721.349698, 1722.590862, 1722.590862, 1722.590862, 1722.813390
347, 1732.237413, 1.332743, 0.754682, 1732.237413, 1732.237413, 1733.570156, 1733.570156, 1733.570156, 1735.644544
348, 1733.748980, 1.228368, 1.460068, 1733.748980, 1733.748980, 1734.977348, 1734.977348, 1735.644544, 1737.104612
349, 1733.826094, 0.091337, 0.705430, 1733.826094, 1734.977348, 1735.068686, 1735.068686, 1737.104612, 1737.810042
350, 1747.374075, 2.688459, 0.386607, 1747.374075, 1747.374075, 1750.062533, 1750.062533, 1750.062533, 1750.449141
351, 1750.850220, 0.901114, 0.460815, 1750.850220, 1750.850220, 1751.751334, 1751.751334, 1751.751334, 1752.212149
352, 1754.726102, 0.605627, 0.795408, 1754.726102, 1754.726102, 1755.331729, 1755.331729, 1755.331729, 1756.127137
353, 1760.485594, 0.796115, 0.225309, 1760.485594, 1760.485594, 1761.281709, 1761.281709, 1761.281709, 1761.507018
354, 1765.269220, 1.153823, 0.091971, 1765.269220, 1765.269220, 1766.423043, 1766.423043, 1766.423043, 1766.515014
355, 1779.671569, 0.149457, 0.002715, 1779.671569, 1779.671569, 1779.821026, 1779.821026, 1779.821026, 1779.823741
356, 1794.106102, 0.124086, 0.640870, 1794.106102, 1794.106102, 1794.230188, 1794.230188, 1794.230188, 1794.871058
357, 1804.200617, 0.931663, 1.581285, 1804.200617, 1804.200617, 1805.132280, 1805.132280, 1805.132280, 1806.713565
358, 1809.259171, 0.112832, 1.901981, 1809.259171, 1809.259171, 1809.372003, 1809.372003, 1809.372003, 1811.273984
359, 1817.330149, 1.370321, 0.525125, 1817.330149, 1817.330149, 1818.700470, 1818.700470, 1818.700470, 1819.225595
360, 1822.983271, 2.702139, 4.702725, 1822.983271, 1822.983271, 1825.685409, 1825.685409, 1825.685409, 1833.227332
361, 1827.242427, 0.229415, 0.476792, 1827.242427, 1827.242427, 1827.471842, 1827.471842, 1833.227332, 1833.704124
362, 1827.930126, 2.609782, 1.278684, 1827.930126, 1827.930126, 1830.539908, 1830.539908, 1833.704124, 1834.982808
363, 1836.265572, 0.049290, 1.521036, 1836.265572, 1836.265572, 1836.314861, 1836.314861, 1836.314861, 1837.835897
364, 1844.857358, 1.759917, 1.388304, 1844.857358, 1844.857358, 1846.617276, 1846.617276, 1846.617276, 1848.005580
365, 1849.774049, 1.607126, 1.743728, 1849.774049, 1849.774049, 1851.381176, 1851.381176, 1851.381176, 1853.124903
366, 1858.359912, 0.206293, 0.268784, 1858.359912, 1858.359912, 1858.566205, 1858.566205, 1858.566205, 1858.834989
367, 1863.630279, 1.004462, 2.384513, 1863.630279, 1863.630279, 1864.634741, 1864.634741, 1864.634741, 1869.799139
368, 1864.787949, 0.380085, 0.887477, 1864.787949, 1864.787949, 1865.168034, 1865.168034, 1869.799139, 1872.242631
369, 1866.388708, 1.148797, 0.601386, 1866.388708, 1866.388708, 1867.537505, 1867.537505, 1872.242631, 1872.844017
370, 1867.596449, 1.251003, 2.299265, 1867.596449, 1867.596449, 1868.847453, 1868.847453, 1872.844017, 1875.582349
371, 1869.964573, 0.978436, 0.776053, 1869.964573, 1869.964573, 1870.943009, 1870.943009, 1875.582349, 1876.358402
372, 1870.163286, 0.577579, 0.861533, 1870.163286, 1870.943009, 1871.520589, 1871.520589, 1876.358402, 1877.978918
373, 1874.978283, 0.439067, 0.496729, 1874.978283, 1874.978283, 1875.417350, 1875.417350, 1877.978918, 1878.475647
374, 1877.029824, 0.758982, 0.068942, 1877.029824, 1877.029824, 1877.788806, 1877.788806, 1878.475647, 1878.544589
375, 1882.361362, 0.260100, 0.782742, 1882.361362, 1882.361362, 1882.621462, 1882.621462, 1882.621462, 1883.404204
376, 1884.795253, 0.564803, 0.404689, 1884.795253, 1884.795253, 1885.360056, 1885.360056, 1885.360056, 1885.764745
377, 1890.517702, 1.311369, 1.183248, 1890.517702, 1890.517702, 1891.829071, 1891.829071, 1891.829071, 1893.194717
378, 1892.600013, 0.182398, 2.108904, 1892.600013, 1892.600013, 1892.782411, 1892.782411, 1893.194717, 1895.987657
379, 1894.110233, 0.684036, 1.352708, 1894.110233, 1894.110233, 1894.794269, 1894.794269, 1895.987657, 1897.340366
380, 1897.536500, 0.851325, 6.071643, 1897.536500, 1897.536500, 1898.387824, 1898.387824, 1898.387824, 1907.363079
381, 1903.439252, 1.395953, 1.227516, 1903.439252, 1903.439252, 1904.835205, 1904.835205, 1907.363079, 1908.590595
382, 1905.580388, 1.507658, 0.154467, 1905.580388, 1905.580388, 1907.088045, 1907.088045, 1908.590595, 1908.745061
383, 1919.375643, 0.228840, 1.251988, 1919.375643, 1919.375643, 1919.604484, 1919.604484, 1920.285666, 1921.537653
384, 1919.575517, 0.681182, 1.405010, 1919.575517, 1919.604484, 1920.285666, 1920.285666, 1921.537653, 1923.051269
385, 1922.281478, 0.108606, 0.768909, 1922.281478, 1922.281478, 1922.390084, 1922.390084, 1923.051269, 1923.820177
386, 1939.426462, 0.476137, 0.610646, 1939.426462, 1939.426462, 1939.902599, 1939.902599, 1939.902599, 1940.513246
387, 1943.396517, 0.926235, 0.697734, 1943.396517, 1943.396517, 1944.322752, 1944.322752, 1944.322752, 1945.020486
388, 1946.150164, 0.776226, 0.666228, 1946.150164, 1946.150164, 1946.926390, 1946.926390, 1946.926390, 1947.592618
389, 1950.352838, 0.525863, 1.477892, 1950.352838, 1950.352838, 1950.878702, 1950.878702, 1950.878702, 1952.356594
390, 1954.642058, 0.012278, 0.912405, 1954.642058, 1954.642058, 1954.654336, 1954.654336, 1954.654336, 1955.566741
391, 1961.219332, 0.833579, 1.259412, 1961.219332, 1961.219332, 1962.052911, 1962.052911, 1962.966778, 1967.422199
392, 1961.902383, 0.913867, 1.753302, 1961.902383, 1962.052911, 1962.966778, 1962.966778, 1967.422199, 1969.433431
393, 1963.340903, 3.196009, 0.419347, 1963.340903, 1963.340903, 1966.536912, 1966.536912, 1969.433431, 1969.852778
394, 1967.684886, 0.257930, 0.550948, 1967.684886, 1967.684886, 1967.942816, 1967.942816, 1969.852778, 1970.403726
395, 1977.776302, 0.339579, 0.954383, 1977.776302, 1977.776302, 1978.115881, 1978.115881, 1978.115881, 1979.070264
396, 1981.902463, 2.428743, 0.149796, 1981.902463, 1981.902463, 1984.331205, 1984.331205, 1984.437449, 1984.587245
397, 1983.265424, 0.106244, 0.295735, 1983.265424, 1984.331205, 1984.437449, 1984.437449, 1984.587245, 1984.882980
398, 1988.960171, 1.294976, 0.898851, 1988.960171, 1988.960171, 1990.255147, 1990.255147, 1990.255147, 1991.153998
399, 1995.693785, 0.107822, 2.510231, 1995.693785, 1995.693785, 1995.801607, 1995.801607, 1995.801607, 2000.926625
400, 1997.054378, 1.561051, 0.023292, 1997.054378, 1997.054378, 1998.615429, 1998.615429, 2000.926625, 2000.949916
401, 1999.426275, 1.053736, 1.475111, 1999.426275, 1999.426275, 2000.480011, 2000.480011, 2000.949916, 2002.425027
402, 2003.247638, 0.469101, 0.071412, 2003.247638, 2003.247638, 2003.716739, 2003.716739, 2003.716739, 2003.788151
403, 2006.679104, 0.080474, 0.110091, 2006.679104, 2006.679104, 2006.759578, 2006.759578, 2006.759578, 2006.869668
404, 2009.147456, 1.835333, 2.415599, 2009.147456, 2009.147456, 2010.982789, 2010.982789, 2011.113822, 2015.527389
405, 2010.913968, 0.131033, 0.269064, 2010.913968, 2010.982789, 2011.113822, 2011.113822, 2015.527389, 2015.796453
