round,Nq1,Nq2,N1,N2,W1,W2,X1,X2,T1,T2,VarW1,VarW2
17145, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17146, 0.049, 0.404, 0.192, 0.791, 0.234, 1.491, 0.453, 0.366, 0.687, 1.857, -nan, inf
17147, 0.000, 0.000, 0.142, 0.042, 0.000, 0.000, 0.539, 0.161, 0.539, 0.161, -nan, -nan
17148, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17149, 0.315, 0.685, 1.307, 0.693, 0.455, 0.000, 0.981, 0.000, 1.436, 0.000, -nan, 0.000
17150, 0.000, 0.240, 0.002, 0.520, 0.000, 2.326, 0.022, 1.168, 0.022, 3.494, -nan, inf
17151, 0.000, 0.000, 0.231, 0.278, 0.000, -0.000, 0.821, 0.991, 0.821, 0.991, -nan, -nan
17152, 0.000, 0.000, 0.444, 0.294, 0.000, -0.000, 0.487, 0.322, 0.487, 0.322, -nan, -nan
17153, 0.000, 0.000, 0.292, 0.708, 0.000, 0.000, 0.275, 0.000, 0.275, 0.000, -nan, 0.000
17154, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17155, 0.209, 1.791, 1.042, 1.958, 0.604, 0.000, 1.803, 0.000, 2.407, 0.000, -nan, 0.000
17156, 0.000, 3.000, 1.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17157, 1.000, 3.000, 2.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17158, 2.000, 3.000, 3.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17159, 3.000, 3.000, 4.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17160, 0.269, 1.893, 0.471, 2.130, 3.355, 5.035, 1.549, 0.720, 4.903, 5.755, -nan, inf
17161, 0.000, 0.000, 0.066, 0.033, 0.000, 0.000, 0.284, 0.140, 0.284, 0.140, -nan, -nan
17162, 0.000, 0.000, 0.895, 0.105, 0.000, 0.000, 0.599, 0.000, 0.599, 0.000, -nan, 0.000
17163, 0.000, 0.440, 0.034, 1.099, 0.000, 2.214, 0.188, 1.386, 0.188, 3.600, -nan, inf
17164, 0.000, 0.000, 0.222, 0.143, 0.000, -0.000, 0.590, 0.379, 0.590, 0.379, -nan, -nan
17165, 0.000, 0.000, 0.561, 0.095, 0.000, -0.000, 1.183, 0.200, 1.183, 0.200, -nan, -nan
17166, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17167, 0.149, 0.368, 0.403, 0.790, 1.177, 2.073, 0.830, 1.261, 2.007, 3.334, -nan, inf
17168, 0.000, 0.000, 0.210, 0.268, 0.000, -0.000, 1.647, 2.104, 1.647, 2.104, -nan, -nan
17169, 0.000, 0.000, 0.057, 0.124, 0.000, -0.000, 0.585, 1.273, 0.585, 1.273, -nan, -nan
17170, 0.000, 0.000, 0.143, 0.157, 0.000, -0.000, 1.718, 1.891, 1.718, 1.891, -nan, -nan
17171, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17172, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17173, 0.405, 0.886, 0.721, 1.292, 2.868, 3.763, 0.632, 0.722, 3.500, 4.485, -nan, inf
17174, 0.000, 0.000, 0.575, 0.122, 0.000, -0.000, 1.780, 0.379, 1.780, 0.379, -nan, -nan
17175, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17176, 0.046, 0.270, 0.279, 0.525, 0.320, 0.573, 1.314, 1.210, 1.634, 1.783, -nan, inf
17177, 0.000, 0.000, 0.215, 0.182, 0.000, 0.000, 0.635, 0.537, 0.635, 0.537, -nan, -nan
17178, 0.000, 0.000, 0.368, 0.168, 0.000, -0.000, 2.747, 1.254, 2.747, 1.254, -nan, -nan
17179, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17180, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17181, 0.163, 0.619, 0.346, 0.927, 1.377, 3.111, 1.011, 0.931, 2.388, 4.043, -nan, inf
17182, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17183, 0.278, 0.722, 1.278, 0.722, 0.164, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17184, 1.000, 1.000, 2.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17185, 2.000, 1.000, 3.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17186, 0.321, 3.679, 1.321, 3.679, 0.616, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17187, 0.039, 2.127, 0.151, 2.696, 0.404, 5.840, 0.749, 0.012, 1.153, 5.853, -nan, inf
17188, 0.000, 0.000, 0.105, 0.595, 0.000, 0.000, 0.727, 4.121, 0.727, 4.121, -nan, -nan
17189, 0.000, 0.000, 0.327, 0.673, 0.000, 0.000, 0.511, 0.000, 0.511, 0.000, -nan, 0.000
17190, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17191, 0.058, 1.457, 0.259, 2.127, 0.168, 1.753, 0.411, 0.184, 0.580, 1.938, -nan, inf
17192, 0.000, 0.000, 0.039, 0.401, 0.000, -0.000, 0.308, 3.145, 0.308, 3.145, -nan, -nan
17193, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17194, 0.403, 0.597, 1.199, 0.801, 0.657, 0.000, 0.639, 0.000, 1.296, 0.000, -nan, 0.000
17195, 0.000, 0.782, 0.156, 1.554, 0.000, 1.939, 1.064, 3.335, 1.064, 5.275, -nan, inf
17196, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17197, 0.433, 0.567, 1.433, 0.567, 0.796, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17198, 0.399, 1.601, 1.111, 1.889, 1.563, 0.000, 1.221, 0.000, 2.783, 0.000, -nan, 0.000
17199, 0.000, 1.934, 0.313, 2.621, 0.000, 0.000, 1.295, 0.000, 1.295, 0.000, -nan, 0.000
17200, 0.000, 0.024, 0.012, 0.253, 0.000, 0.106, 0.096, 1.790, 0.096, 1.896, -nan, inf
17201, 0.000, 0.000, 0.079, 0.004, 0.000, -0.000, 0.817, 0.040, 0.817, 0.040, -nan, -nan
17202, 0.000, 0.000, 0.043, 0.086, 0.000, 0.000, 0.506, 1.011, 0.506, 1.011, -nan, -nan
17203, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17204, 0.110, 0.643, 0.419, 1.334, 0.778, 0.000, 1.409, 0.000, 2.188, 0.000, -nan, 0.000
17205, 0.000, 0.836, 0.147, 1.689, 0.000, 0.000, 0.411, 0.000, 0.411, 0.000, -nan, 0.000
17206, 0.000, 0.241, 0.156, 0.499, 0.000, 0.348, 0.642, 0.716, 0.642, 1.064, -nan, inf
17207, 0.000, 0.000, 0.194, 0.637, 0.000, 0.000, 0.472, 1.550, 0.472, 1.550, -nan, -nan
17208, 0.000, 0.000, 0.034, 0.209, 0.000, 0.000, 0.183, 1.108, 0.183, 1.108, -nan, -nan
17209, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17210, 0.040, 0.457, 0.179, 1.318, 0.253, 0.000, 0.625, 0.000, 0.878, 0.000, -nan, 0.000
17211, 0.000, 0.731, 0.215, 1.279, 0.000, 2.248, 0.937, 0.140, 0.937, 2.388, -nan, inf
17212, 0.000, 0.000, 0.852, 0.148, 0.000, 0.000, 1.287, 0.000, 1.287, 0.000, -nan, 0.000
17213, 0.000, 0.762, 0.370, 1.393, 0.000, 0.000, 0.717, 0.000, 0.717, 0.000, -nan, 0.000
17214, 0.000, 1.000, 0.209, 1.791, 0.000, 0.000, 0.097, 0.000, 0.097, 0.000, -nan, 0.000
17215, 0.000, 1.427, 0.361, 2.066, 0.000, 0.000, 0.242, 0.000, 0.242, 0.000, -nan, 0.000
17216, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17217, 0.105, 0.945, 0.332, 1.718, 0.544, 0.000, 0.631, 0.000, 1.175, 0.000, -nan, 0.000
17218, 0.000, 1.000, 0.219, 1.781, 0.000, 0.000, 0.169, 0.000, 0.169, 0.000, -nan, 0.000
17219, 0.000, 0.631, 0.014, 1.617, 0.000, 0.000, 0.063, 0.000, 0.063, 0.000, -nan, 0.000
17220, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17221, 0.103, 1.253, 0.508, 1.734, 0.423, 1.658, 1.241, 0.318, 1.664, 1.976, -nan, inf
17222, 0.000, 0.000, 0.213, 0.088, 0.000, 0.000, 0.724, 0.299, 0.724, 0.299, -nan, -nan
17223, 0.000, 0.000, 0.212, 0.529, 0.000, -0.000, 0.254, 0.635, 0.254, 0.635, -nan, -nan
17224, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17225, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17226, 2.000, 0.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17227, 1.472, 1.528, 2.275, 1.725, 1.338, 0.000, 0.566, 0.000, 1.904, 0.000, -nan, 0.000
17228, 0.000, 4.000, 1.000, 4.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17229, 0.292, 3.992, 0.774, 4.510, 0.684, 0.000, 0.447, 0.000, 1.131, 0.000, -nan, 0.000
17230, 0.000, 4.000, 1.000, 4.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17231, 1.000, 4.000, 2.000, 4.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17232, 0.059, 5.941, 0.426, 6.574, 0.223, 0.000, 1.451, 0.000, 1.674, 0.000, -nan, 0.000
17233, 0.000, 7.000, 0.645, 7.355, 0.000, 0.000, 0.451, 0.000, 0.451, 0.000, -nan, 0.000
17234, 0.000, 8.000, 1.000, 8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17235, 0.285, 6.726, 0.627, 7.384, 1.841, 0.000, 0.360, 0.000, 2.201, 0.000, -nan, 0.000
17236, 0.000, 2.009, 0.213, 2.796, 0.000, 0.000, 0.536, 0.000, 0.536, 0.000, -nan, 0.000
17237, 0.000, 0.878, 0.067, 1.811, 0.000, 0.000, 0.209, 0.000, 0.209, 0.000, -nan, 0.000
17238, 0.000, 0.431, 0.248, 1.183, 0.000, 0.000, 0.276, 0.000, 0.276, 0.000, -nan, 0.000
17239, 0.000, 0.067, 0.050, 0.199, 0.000, 0.327, 0.964, 2.202, 0.964, 2.530, -nan, inf
17240, 0.000, 0.000, 0.096, 0.208, 0.000, -0.000, 0.347, 0.749, 0.347, 0.749, -nan, -nan
17241, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17242, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17243, 2.000, 0.000, 3.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17244, 0.579, 1.643, 1.008, 2.215, 2.322, 0.000, 0.063, 0.000, 2.385, 0.000, -nan, 0.000
17245, 0.000, 2.000, 0.748, 2.252, 0.000, 0.000, 0.893, 0.000, 0.893, 0.000, -nan, 0.000
17246, 0.000, 3.000, 0.030, 3.970, 0.000, 0.000, 0.030, 0.000, 0.030, 0.000, -nan, 0.000
17247, 0.000, 4.000, 1.000, 4.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17248, 0.019, 3.668, 0.445, 4.242, 0.046, 0.000, 1.015, 0.000, 1.061, 0.000, -nan, 0.000
17249, 0.000, 1.863, 0.719, 2.144, 0.000, 0.000, 3.160, 0.000, 3.160, 0.000, -nan, 0.000
17250, 0.000, 2.000, 0.503, 2.497, 0.000, 0.000, 0.593, 0.000, 0.593, 0.000, -nan, 0.000
17251, 0.000, 1.625, 0.094, 2.531, 0.000, 0.000, 0.274, 0.000, 0.274, 0.000, -nan, 0.000
17252, 0.000, 2.000, 0.856, 2.144, 0.000, 0.000, 0.472, 0.000, 0.472, 0.000, -nan, 0.000
17253, 0.000, 2.311, 0.438, 2.872, 0.000, 0.000, 1.769, 0.000, 1.769, 0.000, -nan, 0.000
17254, 0.000, 0.495, 0.035, 0.977, 0.000, 1.465, 0.189, 1.114, 0.189, 2.579, -nan, inf
17255, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17256, 0.144, 0.573, 0.384, 1.226, 0.410, 1.358, 0.274, 0.502, 0.683, 1.861, -nan, inf
17257, 0.000, 0.000, 0.015, 0.348, 0.000, 0.000, 0.075, 1.782, 0.075, 1.782, -nan, -nan
17258, 0.000, 0.000, 0.184, 0.035, 0.000, -0.000, 1.697, 0.327, 1.697, 0.327, -nan, -nan
17259, 0.000, 0.000, 0.024, 0.021, 0.000, -0.000, 0.226, 0.198, 0.226, 0.198, -nan, -nan
17260, 0.000, 0.000, 0.062, 0.128, 0.000, 0.000, 0.623, 1.279, 0.623, 1.279, -nan, -nan
17261, 0.000, 0.000, 0.117, 0.013, 0.000, 0.000, 0.937, 0.101, 0.937, 0.101, -nan, -nan
17262, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17263, 0.742, 0.258, 1.742, 0.258, 0.425, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17264, 0.541, 1.396, 1.287, 1.650, 1.185, 0.000, 0.451, 0.000, 1.635, 0.000, -nan, 0.000
17265, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17266, 1.000, 2.000, 2.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17267, 1.574, 2.426, 2.574, 2.426, 2.833, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17268, 0.042, 2.748, 0.112, 3.678, 0.201, 0.000, 0.135, 0.000, 0.337, 0.000, -nan, 0.000
17269, 0.000, 1.121, 0.010, 2.111, 0.000, 0.000, 0.043, 0.000, 0.043, 0.000, -nan, 0.000
17270, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17271, 1.000, 2.000, 2.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17272, 0.155, 1.355, 0.269, 1.709, 1.078, 4.120, 0.285, 0.086, 1.363, 4.206, -nan, inf
17273, 0.000, 0.000, 0.081, 0.046, 0.000, -0.000, 0.878, 0.499, 0.878, 0.499, -nan, -nan
17274, 0.000, 0.000, 0.037, 0.023, 0.000, 0.000, 0.549, 0.338, 0.549, 0.338, -nan, -nan
17275, 0.000, 0.000, 0.333, 0.667, 0.000, 0.000, 0.126, 0.000, 0.126, 0.000, -nan, 0.000
17276, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17277, 1.000, 1.000, 2.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17278, 0.322, 1.682, 0.554, 2.355, 1.744, 7.143, 0.750, 0.083, 2.495, 7.227, -nan, inf
17279, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17280, 0.122, 0.314, 0.382, 0.647, 0.594, 0.858, 0.666, 0.760, 1.261, 1.618, -nan, inf
17281, 0.000, 0.000, 0.415, 0.413, 0.000, -0.000, 1.683, 1.678, 1.683, 1.678, -nan, -nan
17282, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17283, 0.143, 0.230, 0.328, 0.557, 1.755, 2.305, 0.509, 1.701, 2.265, 4.007, -nan, inf
17284, 0.000, 0.000, 0.010, 0.023, 0.000, -0.000, 0.075, 0.168, 0.075, 0.168, -nan, -nan
17285, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17286, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17287, 0.537, 0.972, 0.988, 1.521, 1.279, 0.000, 0.430, 0.000, 1.708, 0.000, -nan, 0.000
17288, 0.000, 0.225, 0.043, 1.183, 0.000, 0.000, 0.045, 0.000, 0.045, 0.000, -nan, 0.000
17289, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17290, 0.088, 1.105, 0.494, 1.423, 0.637, 2.113, 2.291, 0.180, 2.928, 2.294, -nan, inf
17291, 0.000, 0.000, 0.051, 0.696, 0.000, -0.000, 0.394, 5.328, 0.394, 5.328, -nan, -nan
17292, 0.000, 0.000, 0.023, 0.145, 0.000, -0.000, 0.152, 0.964, 0.152, 0.964, -nan, -nan
17293, 0.000, 0.000, 0.169, 0.315, 0.000, -0.000, 0.357, 0.664, 0.357, 0.664, -nan, -nan
17294, 0.000, 0.000, 0.048, 0.126, 0.000, 0.000, 0.382, 1.008, 0.382, 1.008, -nan, -nan
17295, 0.000, 0.000, 0.082, 0.256, 0.000, -0.000, 0.417, 1.303, 0.417, 1.303, -nan, -nan
17296, 0.000, 0.000, 0.490, 0.230, 0.000, -0.000, 1.242, 0.583, 1.242, 0.583, -nan, -nan
17297, 0.000, 0.000, 0.018, 0.056, 0.000, -0.000, 0.264, 0.837, 0.264, 0.837, -nan, -nan
17298, 0.000, 0.000, 0.235, 0.474, 0.000, -0.000, 0.798, 1.607, 0.798, 1.607, -nan, -nan
17299, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17300, 0.384, 0.616, 1.318, 0.682, 0.677, 0.000, 0.967, 0.000, 1.644, 0.000, -nan, 0.000
17301, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17302, 1.000, 2.000, 2.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17303, 2.000, 2.000, 3.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17304, 1.362, 3.638, 2.016, 3.984, 2.032, 0.000, 0.393, 0.000, 2.425, 0.000, -nan, 0.000
17305, 0.000, 6.000, 0.194, 6.806, 0.000, 0.000, 0.239, 0.000, 0.239, 0.000, -nan, 0.000
17306, 0.000, 7.000, 0.800, 7.200, 0.000, 0.000, 0.608, 0.000, 0.608, 0.000, -nan, 0.000
17307, 0.000, 8.000, 1.000, 8.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17308, 0.039, 8.961, 0.171, 9.829, 0.038, 0.000, 0.089, 0.000, 0.126, 0.000, -nan, 0.000
17309, 0.000, 9.234, 0.226, 10.008, 0.000, 0.000, 1.114, 0.000, 1.114, 0.000, -nan, 0.000
17310, 0.000, 8.960, 0.348, 9.612, 0.000, 0.000, 1.311, 0.000, 1.311, 0.000, -nan, 0.000
17311, 0.000, 6.127, 0.232, 6.895, 0.000, 0.000, 1.115, 0.000, 1.115, 0.000, -nan, 0.000
17312, 0.000, 4.885, 0.018, 5.867, 0.000, 0.000, 0.038, 0.000, 0.038, 0.000, -nan, 0.000
17313, 0.000, 2.554, 0.062, 3.270, 0.000, 3.480, 0.368, 0.804, 0.368, 4.284, -nan, inf
17314, 0.000, 0.000, 0.045, 0.550, 0.000, -0.000, 0.063, 0.770, 0.063, 0.770, -nan, -nan
17315, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17316, 0.012, 0.462, 0.302, 0.846, 0.078, 1.199, 1.807, 1.302, 1.886, 2.501, -nan, inf
17317, 0.000, 0.000, 0.010, 0.169, 0.000, 0.000, 0.029, 0.493, 0.029, 0.493, -nan, -nan
17318, 0.000, 0.000, 0.355, 0.645, 0.000, 0.000, 0.927, 0.000, 0.927, 0.000, -nan, 0.000
17319, 0.000, 0.679, 0.271, 1.408, 0.000, 0.000, 0.986, 0.000, 0.986, 0.000, -nan, 0.000
17320, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17321, 0.086, 0.268, 0.173, 0.368, 0.737, 0.826, 0.009, 0.029, 0.746, 0.855, -nan, inf
17322, 0.000, 0.000, 0.469, 0.531, 0.000, 0.000, 0.355, 0.000, 0.355, 0.000, -nan, 0.000
17323, 0.000, 0.892, 0.802, 1.089, 0.000, 0.000, 1.712, 0.000, 1.712, 0.000, -nan, 0.000
17324, 0.000, 0.097, 0.072, 0.190, 0.000, 0.274, 0.802, 0.750, 0.802, 1.024, -nan, inf
17325, 0.000, 0.000, 0.048, 0.047, 0.000, 0.000, 0.393, 0.383, 0.393, 0.383, -nan, -nan
17326, 0.000, 0.000, 0.383, 0.146, 0.000, 0.000, 1.284, 0.488, 1.284, 0.488, -nan, -nan
17327, 0.000, 0.000, 0.158, 0.842, 0.000, 0.000, 0.067, 0.000, 0.067, 0.000, -nan, 0.000
17328, 0.000, 0.247, 0.024, 0.827, 0.000, 0.827, 0.088, 1.316, 0.088, 2.142, -nan, inf
17329, 0.000, 0.000, 0.023, 0.049, 0.000, -0.000, 0.112, 0.242, 0.112, 0.242, -nan, -nan
17330, 0.000, 0.000, 0.454, 0.546, 0.000, 0.000, 0.655, 0.000, 0.655, 0.000, -nan, 0.000
17331, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17332, 0.719, 1.281, 1.688, 1.312, 1.766, 0.000, 0.615, 0.000, 2.381, 0.000, -nan, 0.000
17333, 0.000, 3.000, 0.495, 3.505, 0.000, 0.000, 0.512, 0.000, 0.512, 0.000, -nan, 0.000
17334, 0.000, 3.893, 0.008, 4.885, 0.000, 0.000, 0.041, 0.000, 0.041, 0.000, -nan, 0.000
17335, 0.000, 2.000, 0.664, 2.336, 0.000, 0.000, 0.618, 0.000, 0.618, 0.000, -nan, 0.000
17336, 0.000, 0.309, 0.038, 0.615, 0.000, 0.492, 0.188, 1.005, 0.188, 1.498, -nan, inf
17337, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17338, 1.000, 0.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17339, 1.409, 0.591, 2.409, 0.591, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17340, 0.329, 1.144, 0.650, 1.822, 2.810, 0.000, 1.029, 0.000, 3.839, 0.000, -nan, 0.000
17341, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17342, 0.094, 0.498, 0.307, 0.695, 1.045, 1.118, 1.319, 1.075, 2.364, 2.193, -nan, inf
17343, 0.000, 0.000, 0.453, 0.547, 0.000, 0.000, 1.441, 0.000, 1.441, 0.000, -nan, 0.000
17344, 0.000, 0.542, 0.103, 1.439, 0.000, 0.000, 0.471, 0.000, 0.471, 0.000, -nan, 0.000
17345, 0.000, 1.000, 1.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17346, 0.290, 1.710, 1.290, 1.710, 0.355, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17347, 1.000, 2.000, 2.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
17348, 0.355, 2.752, 0.677, 3.430, 1.951, 0.000, 0.033, 0.000, 1.984, 0.000, -nan, 0.000
17349, 0.000, 2.000, 1.000, 2.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17350, 0.074, 0.787, 0.166, 1.474, 0.441, 1.407, 0.110, 2.693, 0.551, 4.100, -nan, inf
17351, 0.000, 0.000, 0.074, 0.086, 0.000, 0.000, 0.329, 0.380, 0.329, 0.380, -nan, -nan
17352, 0.000, 0.000, 0.159, 0.428, 0.000, 0.000, 0.574, 1.543, 0.574, 1.543, -nan, -nan
17353, 0.000, 0.000, 0.090, 0.241, 0.000, -0.000, 0.164, 0.442, 0.164, 0.442, -nan, -nan
17354, 0.000, 0.000, 0.206, 0.145, 0.000, -0.000, 1.035, 0.727, 1.035, 0.727, -nan, -nan
17355, 0.000, 0.000, 0.430, 0.406, 0.000, 0.000, 1.106, 1.044, 1.106, 1.044, -nan, -nan
17356, 0.000, 0.000, 0.106, 0.299, 0.000, 0.000, 0.279, 0.784, 0.279, 0.784, -nan, -nan
17357, 0.000, 0.000, 0.167, 0.342, 0.000, 0.000, 1.168, 2.389, 1.168, 2.389, -nan, -nan
17358, 0.000, 0.000, 0.022, 0.708, 0.000, 0.000, 0.042, 1.343, 0.042, 1.343, -nan, -nan
17359, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17360, 0.072, 0.168, 0.309, 0.771, 0.203, 0.008, 0.464, 1.694, 0.667, 1.702, -nan, inf
17361, 0.000, 0.000, 0.138, 0.023, 0.000, 0.000, 0.334, 0.055, 0.334, 0.055, -nan, -nan
17362, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17363, 0.051, 0.390, 0.366, 0.871, 0.160, 0.396, 0.840, 1.127, 1.000, 1.524, -nan, inf
17364, 0.000, 0.000, 0.021, 0.089, 0.000, 0.000, 0.266, 1.100, 0.266, 1.100, -nan, -nan
17365, 0.000, 0.000, 0.787, 0.213, 0.000, 0.000, 1.357, 0.000, 1.357, 0.000, -nan, 0.000
17366, 0.000, 0.354, 0.010, 1.160, 0.000, 0.729, 0.022, 0.978, 0.022, 1.707, -nan, inf
17367, 0.000, 0.000, 1.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, -nan, 0.000
17368, 0.211, 0.299, 0.517, 0.727, 0.867, 0.837, 0.387, 0.921, 1.254, 1.758, -nan, inf
17369, 0.000, 0.000, 0.191, 0.198, 0.000, -0.000, 0.784, 0.812, 0.784, 0.812, -nan, -nan
17370, 0.000, 0.000, 0.549, 0.078, 0.000, -0.000, 2.805, 0.401, 2.805, 0.401, -nan, -nan
